id,orden,palabra,valoracion
-M5UdM0OARXWrHCQgXu_,4,Lamparita,5
-M5UdM0OARXWrHCQgXu_,5,Velocidad,5
-M5UdOtuLqJ9nLcn2v-M,1,Cerebro,5
-M5UdOtuLqJ9nLcn2v-M,2,Imaginacion,5
-M5UdOtuLqJ9nLcn2v-M,3,Escrito,5
-M5UdOtuLqJ9nLcn2v-M,4,Lamparita,5
-M5UdOtuLqJ9nLcn2v-M,5,Velocidad,5
-M5V3AGxZwThM8aBozNW,1,Robots,8
-M5V3AGxZwThM8aBozNW,2,Matemáticas,9
-M5V3AGxZwThM8aBozNW,3,Ingeniería,8
-M5V3AGxZwThM8aBozNW,4,Informática,8
-M5V3AGxZwThM8aBozNW,5,Big data,8
-M5Wgd914D78sKJY72vu,1,Análisis,10
-M5Wgd914D78sKJY72vu,2,masivo,8
-M5Wgd914D78sKJY72vu,3,datos personales,8
-M5Wgd914D78sKJY72vu,4,Intereses ,5
-M5Wgd914D78sKJY72vu,5,Gustos ,5
-M5XUIJYlLH8iTGBQODq,1,Robot,0
-M5XUIJYlLH8iTGBQODq,2,Autónomo ,0
-M5XUIJYlLH8iTGBQODq,3,Riesgo,5
-M5XUIJYlLH8iTGBQODq,4,Futuro,0
-M5XUIJYlLH8iTGBQODq,5,Industria,0
-M5Z06LUW02EYo8a7VVy,1,Gran información ,3
-M5Z06LUW02EYo8a7VVy,2,Trafico web,10
-M5Z06LUW02EYo8a7VVy,3,Internet ,6
-M5Z06LUW02EYo8a7VVy,4,Intimidad,0
-M5Z06LUW02EYo8a7VVy,5,Privacidad,0
-M5Z9irX59gOsO85SOux,1,archivos,10
-M5Z9irX59gOsO85SOux,2,datos,10
-M5Z9irX59gOsO85SOux,3,informacion,10
-M5Z9irX59gOsO85SOux,4,sistemas,10
-M5Z9irX59gOsO85SOux,5,computacion,10
-M5_odgDfIKACFhM8Il-,1,Big data,7
-M5_odgDfIKACFhM8Il-,2,Estadísticas,10
-M5_odgDfIKACFhM8Il-,3,Conteo,5
-M5_odgDfIKACFhM8Il-,4,Analisis ,10
-M5_odgDfIKACFhM8Il-,5,Perspectiva ,8
-M5cQ3AW1Q-s9z2ikHM0,1,Progreso,10
-M5cQ3AW1Q-s9z2ikHM0,2,Tecnología aplicada,10
-M5cQ3AW1Q-s9z2ikHM0,3,Avances y conocimientos,10
-M5cQ3AW1Q-s9z2ikHM0,4,Desafío para la humanidad,7
-M5cQ3AW1Q-s9z2ikHM0,5,Mejor calidad de vida,10
-M5cZaewWnde6ULjs6r7,1,Estudio,10
-M5cZaewWnde6ULjs6r7,2,Cientificos,10
-M5cZaewWnde6ULjs6r7,3,Contenido,5
-M5cZaewWnde6ULjs6r7,4,Big data,5
-M5cZaewWnde6ULjs6r7,5,Sobreinformación,0
-M5cshcl-5RWFcPnqKRd,1,Poder,7
-M5cshcl-5RWFcPnqKRd,2,Responsabilidad ,10
-M5cshcl-5RWFcPnqKRd,3,Camino,8
-M5cshcl-5RWFcPnqKRd,4,Ambición ,5
-M5cshcl-5RWFcPnqKRd,5,Mesquindad,1
-M5dfoSqs0IAPY1YICp1,1,Información,7
-M5dfoSqs0IAPY1YICp1,2,Inteligencia ,9
-M5dfoSqs0IAPY1YICp1,3,Datos ,8
-M5dfoSqs0IAPY1YICp1,4,Herramientas ,7
-M5dfoSqs0IAPY1YICp1,5,Tecnologías,8
-M5gWtdoFsFhqXcV1i74,1,Estadísticas,3
-M5gWtdoFsFhqXcV1i74,2,Álgebra,8
-M5gWtdoFsFhqXcV1i74,3,Finanzas,9
-M5gWtdoFsFhqXcV1i74,4,Economía,10
-M5gWtdoFsFhqXcV1i74,5,Contabilidad,10
-M5gxUE3YdFAVh2mywii,1,conjunto,8
-M5gxUE3YdFAVh2mywii,2,datos,8
-M5gxUE3YdFAVh2mywii,3,referencia,8
-M5gxUE3YdFAVh2mywii,4,producto,8
-M5gxUE3YdFAVh2mywii,5,sevicio,8
-M5iWVLmEfgMYAzrwsYw,1,Robot,3
-M5iWVLmEfgMYAzrwsYw,2,Mecánico ,1
-M5iWVLmEfgMYAzrwsYw,3,Accesible ,10
-M5iWVLmEfgMYAzrwsYw,4,Solución ,10
-M5iWVLmEfgMYAzrwsYw,5,Dinámico ,10
-M5iYu8kWOxKvUaGQ6HI,1,Estudio,10
-M5iYu8kWOxKvUaGQ6HI,2,Razonamientos ,10
-M5iYu8kWOxKvUaGQ6HI,3,Sabiduría ,10
-M5iYu8kWOxKvUaGQ6HI,4,Investigación ,10
-M5iYu8kWOxKvUaGQ6HI,5,Lectura,10
-M5iYu8kWOxKvUaGQ6HI,6,Tesis,10
-M5j1X8eXKnXE7aTbTdG,1,Futuro,10
-M5j1X8eXKnXE7aTbTdG,2,Robots,5
-M5j1X8eXKnXE7aTbTdG,3,Tecnologia,8
-M5j1X8eXKnXE7aTbTdG,4,Avance,7
-M5j1X8eXKnXE7aTbTdG,5,Emocion,5
-M5jE-Z80QkdsSZtTKZy,1,Prediccion,10
-M5jE-Z80QkdsSZtTKZy,2,Segmentacion,5
-M5jE-Z80QkdsSZtTKZy,3,Modelo,7
-M5jE-Z80QkdsSZtTKZy,4,Inteligencia Artificial,7
-M5jE-Z80QkdsSZtTKZy,5,Control,3
-M5lI6XjDnLU0EUKD8Bx,1,Data grande,10
-M5lI6XjDnLU0EUKD8Bx,2,Mucha información,10
-M5lI6XjDnLU0EUKD8Bx,3,PDF,8
-M5lI6XjDnLU0EUKD8Bx,4,Tarea,5
-M5lI6XjDnLU0EUKD8Bx,5,Actividades,5
-M5lUcRXQoDg4tAPkHzm,1,Futuro,8
-M5lUcRXQoDg4tAPkHzm,2,Aprendizaje,7
-M5lUcRXQoDg4tAPkHzm,3,Incertidumbre,3
-M5lUcRXQoDg4tAPkHzm,4,Alternativa,7
-M5lUcRXQoDg4tAPkHzm,5,Imaginación,7
-M5nokGcTXyIX3EB84Qb,1,Automatizacion,5
-M5nokGcTXyIX3EB84Qb,2,Robots,5
-M5nokGcTXyIX3EB84Qb,3,Informacion,5
-M5nokGcTXyIX3EB84Qb,4,Futuro,10
-M5nokGcTXyIX3EB84Qb,5,Calidad ,5
-M5nzqk-P8ofooS5mWGJ,1,Sistemas ,6
-M5nzqk-P8ofooS5mWGJ,2, internet de las cosas,9
-M5nzqk-P8ofooS5mWGJ,3,Robótica,6
-M5nzqk-P8ofooS5mWGJ,4,Deshumanización de las actividades sociales,2
-M5nzqk-P8ofooS5mWGJ,5,Ayuda para los humanos,9
-M5oJ8_0KMwGQGQ-pQCB,1,Mucha información,5
-M5oJ8_0KMwGQGQ-pQCB,2,Computadoras,6
-M5oJ8_0KMwGQGQ-pQCB,3,Almacenamiento de datos,10
-M5oJ8_0KMwGQGQ-pQCB,4,Archivos pesados,6
-M5oJ8_0KMwGQGQ-pQCB,5,Internet,10
-M5tUgJTRTuAWG6gAvX7,1,mucho,8
-M5tUgJTRTuAWG6gAvX7,2,dato,8
-M5tUgJTRTuAWG6gAvX7,3,almacenado,8
-M5tUgJTRTuAWG6gAvX7,4,estadistica,8
-M5tUgJTRTuAWG6gAvX7,5,resolucion,8
-M5uG7Bj5wWHmH3peUVA,1,Mecanismo,8
-M5uG7Bj5wWHmH3peUVA,2,Sustentabilidad,8
-M5uG7Bj5wWHmH3peUVA,3,Operativo,8
-M5uG7Bj5wWHmH3peUVA,4,Sistematico,6
-M5uG7Bj5wWHmH3peUVA,5,Contemporaneo,7
-M5wGqkAWJAwwvxBy89o,1,Aspiracional,3
-M5wGqkAWJAwwvxBy89o,2,Tecnología,6
-M5wGqkAWJAwwvxBy89o,3,Herramienta,8
-M5wGqkAWJAwwvxBy89o,4,Falsas expectativas,2
-M5wGqkAWJAwwvxBy89o,5,Complejo,7
-M5wX1AfmIiskq2EUOrI,1,Perfil de destinatario,3
-M5wX1AfmIiskq2EUOrI,2,Inereses,5
-M5wX1AfmIiskq2EUOrI,3,Consumo,1
-M5wX1AfmIiskq2EUOrI,4,Segmentación de la audiencia,5
-M5wX1AfmIiskq2EUOrI,5,Control de población,1
-M5ynXsyhPg2CFxcBgpz,1,Laboratorio,10
-M5ynXsyhPg2CFxcBgpz,2,Encuesta,10
-M5ynXsyhPg2CFxcBgpz,3,Relevamientos,6
-M5ynXsyhPg2CFxcBgpz,4,Masivos,2
-M5ynXsyhPg2CFxcBgpz,5,Situación,6
-M601iQG_FHnQWLWxJNI,1,tecnologia,9
-M601iQG_FHnQWLWxJNI,2,futuro,8
-M601iQG_FHnQWLWxJNI,3,ciencia,7
-M601iQG_FHnQWLWxJNI,4,robots,3
-M601iQG_FHnQWLWxJNI,5,pelicula,8
-M60sBlUW7NB3rNTK5HT,1,Saber,10
-M60sBlUW7NB3rNTK5HT,2,Poder,7
-M60sBlUW7NB3rNTK5HT,3,Nacimiento,8
-M60sBlUW7NB3rNTK5HT,4,Pensamiento,10
-M60sBlUW7NB3rNTK5HT,5,Construir,7
-M74J5gezg3O9ja87NNc,1,Datos,8
-M74J5gezg3O9ja87NNc,2,Digital,9
-M74J5gezg3O9ja87NNc,3,Comercio,7
-M74J5gezg3O9ja87NNc,4,Innovación ,8
-M74J5gezg3O9ja87NNc,5,Redes,8
-M74K7zgg_3Lr91ARnwx,1,Robótica,5
-M74K7zgg_3Lr91ARnwx,2,Creatividad ,9
-M74K7zgg_3Lr91ARnwx,3,Más consumo de internet ,2
-M74K7zgg_3Lr91ARnwx,4,Cambios ,8
-M74K7zgg_3Lr91ARnwx,5,Salud ,10
-M74KyXvIMCoHkqczew6,1,Saber ,10
-M74KyXvIMCoHkqczew6,2,Aprendizaje ,10
-M74KyXvIMCoHkqczew6,3,Cultura,10
-M74KyXvIMCoHkqczew6,4,Investigación ,10
-M74KyXvIMCoHkqczew6,5,Dedicación ,10
-M74Tcj272dAK7B25mYP,1,datos,5
-M74Tcj272dAK7B25mYP,2,gran cantidad,5
-M74Tcj272dAK7B25mYP,3,velocidad,5
-M74Tcj272dAK7B25mYP,4,actualidad,5
-M74Tcj272dAK7B25mYP,5,informacion,5
-M79mxE5pkUdnJTg9Wfe,1,Análisis,10
-M79mxE5pkUdnJTg9Wfe,2,Insights,10
-M79mxE5pkUdnJTg9Wfe,3,Accionar,10
-M79mxE5pkUdnJTg9Wfe,4,Control,9
-M79mxE5pkUdnJTg9Wfe,5,Información,10
-M7B2oihkxOvZ7u4_vtG,1,Felíz ,5
-M7B2oihkxOvZ7u4_vtG,2,Contenta ,5
-M7B2oihkxOvZ7u4_vtG,3,Agradecida ,5
-M7B2oihkxOvZ7u4_vtG,4,Alegre,5
-M7B2oihkxOvZ7u4_vtG,5,Entusiasmada ,5
-M7C2RsadFTrnlndpz_L,1,Nube,5
-M7C2RsadFTrnlndpz_L,2,Palabras,5
-M7C2RsadFTrnlndpz_L,3,Nodos,5
-M7C2RsadFTrnlndpz_L,4,Puntos,5
-M7C2RsadFTrnlndpz_L,5,Ecosistema,5
-M7CK4ZwOI0zaNF9xlA8,1,Tecnología ,8
-M7CK4ZwOI0zaNF9xlA8,2,Comunicación ,9
-M7CK4ZwOI0zaNF9xlA8,3,Información ,8
-M7CK4ZwOI0zaNF9xlA8,4,Computación ,10
-M7CK4ZwOI0zaNF9xlA8,5,Relevamiento,8
-M7CnrDaD3w62__AtHjd,1,Máquina ,5
-M7CnrDaD3w62__AtHjd,2,Robot,10
-M7CnrDaD3w62__AtHjd,3,Computadora,1
-M7CnrDaD3w62__AtHjd,4,Chip,1
-M7CnrDaD3w62__AtHjd,5,Tiempo ,1
-M7DXUUllX7xxVfAJxOM,1,Tecnologia,10
-M7DXUUllX7xxVfAJxOM,2,Información,5
-M7DXUUllX7xxVfAJxOM,3,Ordenadores,5
-M7DXUUllX7xxVfAJxOM,4,Números,5
-M7DXUUllX7xxVfAJxOM,5,Ideas,9
-M7DxhKMmdUrPp5ezZEn,1,Información ,7
-M7DxhKMmdUrPp5ezZEn,2,Datos Personales ,2
-M7DxhKMmdUrPp5ezZEn,3,Comunidad,5
-M7DxhKMmdUrPp5ezZEn,4,Tendencias,7
-M7DxhKMmdUrPp5ezZEn,5,Sociedad ,3
-M7ExPpHWkWfIiUNIhPX,1,Investigación ,7
-M7ExPpHWkWfIiUNIhPX,2,Derechos humanos,10
-M7ExPpHWkWfIiUNIhPX,3,Hipotesis,7
-M7ExPpHWkWfIiUNIhPX,4,Diagnostico social,10
-M7ExPpHWkWfIiUNIhPX,5,Métodos cientificos,10
-M7GC-r9_0clU1VmSHX-,1,Futuro,10
-M7GC-r9_0clU1VmSHX-,2,Tecnología ,10
-M7GC-r9_0clU1VmSHX-,3,Comunicación ,10
-M7GC-r9_0clU1VmSHX-,4,Supremacía ,8
-M7GC-r9_0clU1VmSHX-,5,Unidad,8
-M7GCIgDemtrmBI_oH9q,1,Conocimiento,9
-M7GCIgDemtrmBI_oH9q,2,Tecnologia,5
-M7GCIgDemtrmBI_oH9q,3,Acceso,5
-M7GCIgDemtrmBI_oH9q,4,Recursos,9
-M7GCIgDemtrmBI_oH9q,5,Alfabetizacion,9
-M7J1bsupWk8MK9mjlN4,1,Tecnologías de computación,5
-M7J1bsupWk8MK9mjlN4,2,Robots,0
-M7J1bsupWk8MK9mjlN4,3,Orden mundial,0
-M7J1bsupWk8MK9mjlN4,4,Desplazamiento del ser humano,0
-M7J1bsupWk8MK9mjlN4,5,"Tecnologías que ayudan al ser humano en medicina, ",9
-M7JCZD_J7kGUKU3_Yvr,1,Control,2
-M7JCZD_J7kGUKU3_Yvr,2,Banco de datos,8
-M7JCZD_J7kGUKU3_Yvr,3,Dominio de privacidad ,2
-M7JCZD_J7kGUKU3_Yvr,4,Seguridad delictiva,8
-M7JCZD_J7kGUKU3_Yvr,5,Delitos políticos ,8
-M7JmPhXypDTXgnQzG7R,1,Accesibilidad,10
-M7JmPhXypDTXgnQzG7R,2,Información,10
-M7JmPhXypDTXgnQzG7R,3,Comodidad,10
-M7JmPhXypDTXgnQzG7R,4,Red,10
-M7JmPhXypDTXgnQzG7R,5,Fiabilidad,10
-M7L0sptMAxfR-8H1f__,1,investigacion,10
-M7L0sptMAxfR-8H1f__,2,mercado,3
-M7L0sptMAxfR-8H1f__,3,informacion,4
-M7L0sptMAxfR-8H1f__,4,noticia,4
-M7L0sptMAxfR-8H1f__,5,datos,3
-M7LOnd3ABiIHA8oOGPN,1,Investigación,6
-M7LOnd3ABiIHA8oOGPN,2,Analisis,3
-M7LOnd3ABiIHA8oOGPN,3,Estadística,2
-M7LOnd3ABiIHA8oOGPN,4,Innovación,7
-M7LOnd3ABiIHA8oOGPN,5,Avance,7
-M7M9SpfDAyFtitageb8,1,grande,5
-M7M9SpfDAyFtitageb8,2,información,8
-M7M9SpfDAyFtitageb8,3,dato,5
-M7M9SpfDAyFtitageb8,4,conplejidad,8
-M7M9SpfDAyFtitageb8,5,demasiado,2
-M7NOCQmQXK1JWlpl3ym,1,investigacion,8
-M7NOCQmQXK1JWlpl3ym,2,enfoque,5
-M7NOCQmQXK1JWlpl3ym,3,rapido,9
-M7NOCQmQXK1JWlpl3ym,4,abierto,10
-M7NOCQmQXK1JWlpl3ym,5,ingenioso,9
-M7OrYtgcZdg9EkhavZW,1,Mucha información,5
-M7OrYtgcZdg9EkhavZW,2,Base de datos,10
-M7OrYtgcZdg9EkhavZW,3,Búsqueda,10
-M7OrYtgcZdg9EkhavZW,4,Compartición de información,10
-M7OrYtgcZdg9EkhavZW,5,Información pública,5
-M7PaJRgR_0iiNtJgx67,1,Mecanismo capaz de producir,3
-M7PaJRgR_0iiNtJgx67,2,Sistema programado para seguir pasos,5
-M7PaJRgR_0iiNtJgx67,3,Ayuda potencial para la productividad ,5
-M7PaJRgR_0iiNtJgx67,4,Programa capaz de solucionar con pocos recursos,5
-M7PaJRgR_0iiNtJgx67,5,Sistema de adaptación ,3
-M7PaJRgR_0iiNtJgx67,6,Mecánica que transforma y acumula datos,3
-M7QTou1Fi7JHVKooVe5,1,Avance tecnológico ,8
-M7QTou1Fi7JHVKooVe5,2,Comodidad,8
-M7QTou1Fi7JHVKooVe5,3,Atajos ,8
-M7QTou1Fi7JHVKooVe5,4,Tecnología ,10
-M7QTou1Fi7JHVKooVe5,5,Facilidad ,8
-M7QeeMBW5LwDup1jFYn,1,Robot ,7
-M7QeeMBW5LwDup1jFYn,2,Computadora,8
-M7QeeMBW5LwDup1jFYn,3,Control ,2
-M7QeeMBW5LwDup1jFYn,4,Automatización,5
-M7QeeMBW5LwDup1jFYn,5,Avance ,5
-M7TkcZIegd82PnnRIbp,1,Información,4
-M7TkcZIegd82PnnRIbp,2,Manipulación,10
-M7TkcZIegd82PnnRIbp,3,Espionaje,10
-M7TkcZIegd82PnnRIbp,4,Control,10
-M7TkcZIegd82PnnRIbp,5,Encuestas,0
-M7VWRKRJ9RDIsukwiM5,1,Datos,0
-M7VWRKRJ9RDIsukwiM5,2,Control,0
-M7VWRKRJ9RDIsukwiM5,3,Previsión,0
-M7VWRKRJ9RDIsukwiM5,4,Acción,0
-M7VWRKRJ9RDIsukwiM5,5,Replanteo,0
-M7VabHMfD7K-3qz7qZw,1,tecnología ,10
-M7VabHMfD7K-3qz7qZw,2,conocimientos ,10
-M7VabHMfD7K-3qz7qZw,3,programación ,10
-M7VabHMfD7K-3qz7qZw,4,comunicación ,9
-M7VabHMfD7K-3qz7qZw,5,problemas,1
-M7VlLywO0HVwXPP1reZ,1,Poder,10
-M7VlLywO0HVwXPP1reZ,2,Transformación ,10
-M7VlLywO0HVwXPP1reZ,3,Resiliencia ,10
-M7VlLywO0HVwXPP1reZ,4,Herramienta,10
-M7VlLywO0HVwXPP1reZ,5,Transmisión ,10
-M7VqzJDHqFpuV2gApuU,1,Invisible ,10
-M7VqzJDHqFpuV2gApuU,2,Mente,10
-M7VqzJDHqFpuV2gApuU,3,Pensamiento ,10
-M7VqzJDHqFpuV2gApuU,4,Razonamiento ,10
-M7VqzJDHqFpuV2gApuU,5,Lógica ,5
-M7WZow_SW7rJPx4H5YL,1,Lectura ,10
-M7WZow_SW7rJPx4H5YL,2,Experiencia ,10
-M7WZow_SW7rJPx4H5YL,3,Valor,10
-M7WZow_SW7rJPx4H5YL,4,Comparación ,10
-M7WZow_SW7rJPx4H5YL,5,Error ,10
-M7_aGS7jBQHsugFYefA,1,Gran data,4
-M7_aGS7jBQHsugFYefA,2,Mucha información,3
-M7_aGS7jBQHsugFYefA,3,Desinformación,1
-M7_aGS7jBQHsugFYefA,4,Pluralidad,8
-M7_aGS7jBQHsugFYefA,5,Sobredatos,3
-M7efCTT-6V9kSTDrLru,1,Grande,5
-M7efCTT-6V9kSTDrLru,2,Datos,6
-M7efCTT-6V9kSTDrLru,3,Información ,7
-M7efCTT-6V9kSTDrLru,4,Evolución ,10
-M7efCTT-6V9kSTDrLru,5,Tecnología ,6
-M7f8IVYgt494Mu5npHC,1,Conglomerado de datos,10
-M7f8IVYgt494Mu5npHC,2,Conocimiento,10
-M7f8IVYgt494Mu5npHC,3,Regresión lineal,10
-M7f8IVYgt494Mu5npHC,4,Prediccion,10
-M7f8IVYgt494Mu5npHC,5,Futuro,10
-M7fK3INqAfoTPSc2Xf9,1,Datos,10
-M7fK3INqAfoTPSc2Xf9,2,Informacion,10
-M7fK3INqAfoTPSc2Xf9,3,Redes,10
-M7fK3INqAfoTPSc2Xf9,4,Internet,10
-M7fK3INqAfoTPSc2Xf9,5,Informatica,10
-M7i1NYVISNV88VCzm0M,1,Tecnología ,10
-M7i1NYVISNV88VCzm0M,2,Información ,10
-M7i1NYVISNV88VCzm0M,3,Redes,10
-M7i1NYVISNV88VCzm0M,4,Conocimiento ,10
-M7i1NYVISNV88VCzm0M,5,Intimidad ,0
-M7iRMbYszd2USiZADYg,1,Recopilación,5
-M7iRMbYszd2USiZADYg,2,Datos,5
-M7iRMbYszd2USiZADYg,3,Sistematización,5
-M7iRMbYszd2USiZADYg,4,Análisis,5
-M7iRMbYszd2USiZADYg,5,Respuesta,5
-M7j7ikHFA5J707rWJKm,1,Desastre,5
-M7j7ikHFA5J707rWJKm,2,Manipulación,5
-M7j7ikHFA5J707rWJKm,3,Abusó,4
-M7j7ikHFA5J707rWJKm,4,Destrucción,5
-M7j7ikHFA5J707rWJKm,5,Tristeza,5
-M7m4ADwGYqBPZhb6CO7,1,Conexión ,10
-M7m4ADwGYqBPZhb6CO7,2,Comunicación ,10
-M7m4ADwGYqBPZhb6CO7,3,Información ,10
-M7m4ADwGYqBPZhb6CO7,4,Avances ,10
-M7m4ADwGYqBPZhb6CO7,5,Conocimiento ,10
-M7m_niihL2iWzF4Vdze,1,Letrado,5
-M7m_niihL2iWzF4Vdze,2,Nerd,9
-M7m_niihL2iWzF4Vdze,3,Experimentacion,10
-M7m_niihL2iWzF4Vdze,4,Compartir,10
-M7m_niihL2iWzF4Vdze,5,Orden,5
-M7oXXQspTejbmqMgf9j,1,Algoritmos,5
-M7oXXQspTejbmqMgf9j,2,Estadísticas,6
-M7oXXQspTejbmqMgf9j,3,Base de datos,4
-M7oXXQspTejbmqMgf9j,4,Robot,4
-M7oXXQspTejbmqMgf9j,5,Memoria,5
-M7owHzfUkEz15B9nRDS,1,Saber,10
-M7owHzfUkEz15B9nRDS,2,Aprendizaje,3
-M7owHzfUkEz15B9nRDS,3,Enseñanza,5
-M7owHzfUkEz15B9nRDS,4,Autoaprendizaje,5
-M7owHzfUkEz15B9nRDS,5,Aprendizaje significativo ,5
-M7t9-UX80Czh95pfmu5,1,Robots,2
-M7t9-UX80Czh95pfmu5,2,Dispositivos de comunicación ,6
-M7t9-UX80Czh95pfmu5,3,Deshumanizar ,2
-M7t9-UX80Czh95pfmu5,4,Desarrollo,5
-M7t9-UX80Czh95pfmu5,5,Innovación ,5
-M7uTFrfzCmWBtGFMvR7,1,Información ,10
-M7uTFrfzCmWBtGFMvR7,2,Flujo,10
-M7uTFrfzCmWBtGFMvR7,3,Internet ,7
-M7uTFrfzCmWBtGFMvR7,4,Tecnología ,8
-M7uTFrfzCmWBtGFMvR7,5,Interconexión ,10
-M7xrhauwqo0C11_DjEb,1,Innovador,10
-M7xrhauwqo0C11_DjEb,2,Tecnologico,9
-M7xrhauwqo0C11_DjEb,3,Util,7
-M7xrhauwqo0C11_DjEb,4,Necesidad,7
-M7xrhauwqo0C11_DjEb,5,Novedad,6
-M7yQGVYH9xt4Jw0AE3Q,1,robot,7
-M7yQGVYH9xt4Jw0AE3Q,2,ingenieria,10
-M7yQGVYH9xt4Jw0AE3Q,3,datos,8
-M7yQGVYH9xt4Jw0AE3Q,4,rapidez,10
-M7yQGVYH9xt4Jw0AE3Q,5,sistema,7
-M7z4In1Jppqwk8SJ9Og,1,Presente,0
-M7z4In1Jppqwk8SJ9Og,2,Convivencia,3
-M7z4In1Jppqwk8SJ9Og,3,Posibilidad,0
-M7z4In1Jppqwk8SJ9Og,4,Exposición,6
-M7z4In1Jppqwk8SJ9Og,5,Descubrimientos,0
-M8-AjthWoLIbai0yY45,1,Hegemonias,0
-M8-AjthWoLIbai0yY45,2,Nueva revolución industrial,10
-M8-AjthWoLIbai0yY45,3,Educación ,10
-M8-AjthWoLIbai0yY45,4,Privacidad,0
-M8-AjthWoLIbai0yY45,5,Salud,10
-M80VF1jrKOC48ZlLqq6,1,Habilidad tecnologica,10
-M80VF1jrKOC48ZlLqq6,2,Capacidad específica ,10
-M80VF1jrKOC48ZlLqq6,3,Dispositivo ,5
-M80VF1jrKOC48ZlLqq6,4,Herramienta intelectual ,10
-M80VF1jrKOC48ZlLqq6,5,Asistente ,5
-M84vUtyVPBKpnBOwmfj,1,Grandes datos.,4
-M84vUtyVPBKpnBOwmfj,2,Tecnología,5
-M84vUtyVPBKpnBOwmfj,3,Internet,5
-M84vUtyVPBKpnBOwmfj,4,Redes sociales,6
-M84vUtyVPBKpnBOwmfj,5,Tecnología,5
-M8k5rFgbZkuld-qoXl4,1,volúmen de datos,10
-M8k5rFgbZkuld-qoXl4,2,análisis,10
-M8k5rFgbZkuld-qoXl4,3,patrones,10
-M8k5rFgbZkuld-qoXl4,4,decisiones,10
-M8k5rFgbZkuld-qoXl4,5,estrategias,10
-M8kBykCTrGkUL_AVXdS,1,BASE DE DATOS,10
-M8kBykCTrGkUL_AVXdS,2,GESTION,9
-M8kBykCTrGkUL_AVXdS,3,Informatizar,9
-M8kBykCTrGkUL_AVXdS,4,Globalizacion,4
-M8kBykCTrGkUL_AVXdS,5,Unificacion,5
-M8kNBsVW19H-qJq3aJ6,1,Tecnologia,10
-M8kNBsVW19H-qJq3aJ6,2,Superficial,10
-M8kNBsVW19H-qJq3aJ6,3,Numeros,7
-M8kNBsVW19H-qJq3aJ6,4,Orden,7
-M8kNBsVW19H-qJq3aJ6,5,Archivos,7
-M8kkaZwPDm57tmr3M0N,1,Asistente de google,8
-M8kkaZwPDm57tmr3M0N,2,Aprendizaje del comportamiento,5
-M8kkaZwPDm57tmr3M0N,3,Big data,2
-M8kkaZwPDm57tmr3M0N,4,Sugerencias,7
-M8kkaZwPDm57tmr3M0N,5,Automatización,8
-M8ko1pc4ZScEYkz2fh0,1,Datos,10
-M8ko1pc4ZScEYkz2fh0,2,Gran cantidad,10
-M8ko1pc4ZScEYkz2fh0,3,Información,10
-M8ko1pc4ZScEYkz2fh0,4,Procesaniento,10
-M8ko1pc4ZScEYkz2fh0,5,Masividad,10
-M8l3I75CMWRngwIxuPQ,1,Sabiduría,5
-M8l3I75CMWRngwIxuPQ,2,Apertura,7
-M8l3I75CMWRngwIxuPQ,3,El gato y la caja,10
-M8l3I75CMWRngwIxuPQ,4,Posibilidades ,9
-M8l3I75CMWRngwIxuPQ,5,Ascenso,5
-M8l7u2AWWzRvXeLN0Wq,1,Un gran dato,10
-M8l7u2AWWzRvXeLN0Wq,2,Datos grandes,10
-M8l7u2AWWzRvXeLN0Wq,3,Información importante ,5
-M8l7u2AWWzRvXeLN0Wq,4,Algo grande,8
-M8l7u2AWWzRvXeLN0Wq,5,Información importante ,5
-M8lA1JN4l55IBlqjeno,1,Tecnología,9
-M8lA1JN4l55IBlqjeno,2,Datos virtuales,8
-M8lA1JN4l55IBlqjeno,3,Software,10
-M8lA1JN4l55IBlqjeno,4,Almacenamiento,10
-M8lA1JN4l55IBlqjeno,5,Internet,9
-M8lAlX1ZPLv1tOUPX0e,1,Venta de Informacion,0
-M8lAlX1ZPLv1tOUPX0e,2,Campaña politica,0
-M8lAlX1ZPLv1tOUPX0e,3,Datos personales,0
-M8lAlX1ZPLv1tOUPX0e,4,Oportunidad,7
-M8lAlX1ZPLv1tOUPX0e,5,Mejorar la comunicacion,10
-M8lPZ1UxphdTirh1JaY,1,Estadística ,10
-M8lPZ1UxphdTirh1JaY,2,Consumidor,10
-M8lPZ1UxphdTirh1JaY,3,Investigación ,10
-M8lPZ1UxphdTirh1JaY,4,Analisis de datos ,10
-M8lPZ1UxphdTirh1JaY,5,Privacidad ,0
-M8lggAswIRSAd5B718E,1,Investigación ,10
-M8lggAswIRSAd5B718E,2,Conductas,6
-M8lggAswIRSAd5B718E,3,Sociedad,6
-M8lggAswIRSAd5B718E,4,Tecnologia,8
-M8lggAswIRSAd5B718E,5,Habitos,2
-M8m22eXILCtAm8Xkmjn,1,Información,5
-M8m22eXILCtAm8Xkmjn,2,Nuevas tecnologías,5
-M8m22eXILCtAm8Xkmjn,3,Estadísticas,5
-M8m22eXILCtAm8Xkmjn,4,Regularidades,5
-M8m22eXILCtAm8Xkmjn,5,Método,5
-M8mfWFQTVBiHHJ9Uoh1,1,organización ,9
-M8mfWFQTVBiHHJ9Uoh1,2,conocimiento ,8
-M8mfWFQTVBiHHJ9Uoh1,3,Estructuración ,8
-M8mfWFQTVBiHHJ9Uoh1,4,clasificación ,9
